,Tweet_ID,Username,User_ID,DateTime,Text,Reply_to,Hashtag,Reply,Retweet,Like
0,d76f18ee8d2692c59677750aa5505ee6efe2efe59301b23e0c07d7770b5c1247,شمیم یاس,@YasShmym,7/5/2022 14:16,آقای وزیر اینان گرگ در لباس میش هستند و نفوذ موساد را تسهیل کرده اند چه می‌کنید به کجا چنین شتابان خطر پانترکیسم از طاعون خطر ناک تر است چرا در مقابل رفتار خصمانه جمهوری اران و بادکوبه منفعل هستید,['@Amirabdolahian'],,,,
1,515f04701bf3c5fbbe2487ab2b82f4d71e5bcc7b40ab48d6ba8c26a8b104ee05,خسته ی وحشی,@Max_The_freeguy,7/5/2022 14:06,کوکو بادکوبه,['@pala_kabab'],,1,,
2,98b7f37d363b0ad6eb6b03f7e56db4696b0e568a3604f3521977f3d2bf95b135,دایی قلندر,@hajamirrrr,7/5/2022 13:20,بادکوبه خالی دیگه کوکو ندارد,['@pala_kabab'],,1,,
3,c211ed8418cdb63bac9e83fc38991aa51dfd12009417382b8fd07dc9ce891ea8,دایی قلندر,@hajamirrrr,7/5/2022 12:51,بادکوبه خودش کوکو هست,['@pala_kabab'],,1,,
4,6225411ecbe37569de4058035d61e239acb6fd5ea07bd6092ca6feceb4ff536c,پْلا کْباب,@pala_kabab,7/5/2022 12:48,ناهار بادکوبه کوکو داریم ,,,2,,23
5,7b96e8a7c9319dd8de6b7e42afd4b9e7200611514148c224a99ef28cfa4a3ffd,سکوت,@Sokoot3333,7/5/2022 12:26,"مامور جبهه قزاقخانه بود.

میرزا کوچک خان در شورش شاهسَوَن‌ها همراه یفرم خان و سردار اسعد به کمک ستارخان شتافت ولی به علت مریضی به تهران برگشت و با طغیان ترکمن‌ها که به تحریک شاه مخلوع روی داده بود دواطلب جنگ شد و به گمش تپه رفت. در یکی از جنگ‌ها گلوله خورد و به بادکوبه و",,,1,,5
6,856cf8022b7e8ad492de5ba3f02ab700e8df36044c8f6ea82a0dd1f412bba308,شمیم یاس,@YasShmym,7/5/2022 10:51,این لختی مال شما است جم ها رو نگاه کن جوانان ما وقتی می‌خواهند ک ص بکنند می‌روند ترکیه و اران و بادکوبه,['@vicdan_ozgur'],,,,
7,d98e264c67e25f685ae13bdd6d2e87055e12b781a351ac458ab69c12eb8d301d,کوروش حسینی,@KoroshAriamane2,7/5/2022 1:16,بادکوبه رو به زودی پس خواهیم گرفت .شک نکن ,['@sheshgalani'],,2,,1
8,1ac744c0a1b8a187b944ce4f48c3229eec533f27dc168b8d7a3fe4ba6c542b4f,آذر رخش,@Drfaustuss,7/5/2022 1:07,"روزی که الهام علفی رو بهمراه شما اشغالها ننه باجیسین بادکوبه ده  سی..خ  دورنیست وطنفروش . باکی قورمساقینین قورمساقلاری 
پرچم جعلی که در ایران شمالی بلند کردید را تماما گو...زه سوخاریخ این خط این نشون جاویدان ایران",['@memeoffascist'],,,,
9,c07fa3dd74974ffabc83fa37ff983dda1885a332ce24378685cca6bbcf7d39e9,حیدر,@heydartaghizad,7/5/2022 0:43,احسنت باید قدم ب قدم در مسیر اصلاح سرزمینی پیش بریم اول از همه باید جزایر دیلمون(بحرین) ودو جزیره آریایی وزرکوه (دراشغال آل زاید)و سپس منطقه آران و بادکوبه ودر اخر قفقاز ودربند ب آغوش وطن بازگردند,['@IrclockM'],,,,4
10,fd656a98728f0fb3988b23cdba1310e9f47aec13a5d6a05656a0d9edc198d558,بایمکس,@baymax9898,7/4/2022 23:38,مامان منو ببخش امشبم خونه نمیام بادکوبه,['@sickowide'],,,,1
11,93ba512319ed5995b60fff997007f052e198aefbd94e54109b47c02ebbe8b1fb,卐Arya IRANBAN 𓄂𓆃,@Arya67467116,7/4/2022 21:01,"به بردارت بایرام اوف بگو که، به #فرماندار_باکو بگه که دو دستی بچسبین به خایه های هم این نظام آخوندی که اگر درایران یک حکومت ملی سر کار بیاید، چوب تو آستین مزدوران #باکی_قرمساقی خواهد کرد و همینطور طبق اتمام قراردادهای ننگین آران شروان بادکوبه باید به مام میهن برگرده",['@Amirabdolahian'],"['#فرماندار_باکو', '#باکی_قرمساقی']",,,6
12,826ecaf18fac86ad4562764adf2c4732e067bc4032a99ca338bd194b3158b31b,Golgoon Mihanam,@GMihanam,7/4/2022 20:49,"بی‌غیرت، حالا بگو بدانیم از ضحاک نابکار قاتل جوانان بیگناه مردم جیره مواجبی بهت میرسه یا از علیف کردتبار دیکتاتور خونخوار مردم بدبخت بادکوبه و یا شاید هم از میت عردوغان یه تکه نان کثیف دریافت میکنی 
زیرا ممکن نیست که یک ادم با اندکی دانش و سواد در این عصر اینترنت چنین ناآگاه باشد","['@duke_mhb', '@RezaNaeimy']",,1,,
13,833c4c7dfebab96e5489fcbac32bc2c2a28db08e02734d9defb4dda8fad6504f,alishan a (کئچمیش ایت قووان),@AlipoorAlishan,7/4/2022 16:06,"وزیر امورخارجه ایران بر حفظ تمامیت ارضی آزربایجان تاکید کرد 
حالا اونایی که میگن بادکوبه باید به ایران برگرده و نمیدونم آزربایجان استان سی وچندم ایرانه فعلا  قاشقهاشونو زمین بزارن و کمی نفس هم بکشن یک آبی هم بخورن هم بد نمیشه",,,,,
14,2d6bcdf0b2e1228ad56c5f68b3524836aadb243a45729bdf2b3e08621004627c,همه با یک نام و نشان,@Azarabadegan111,7/4/2022 15:30,"تعداد وحید بهمن و کسروی ها زیاد است. بیشتر هم خواهند شد.
ولی در بادکوبه راحت اثر پول و شرف را پیدا کنید راه ساده تر است",['@memeoffascist'],,,,20
15,fdea7bdbfd49c664ecaf869f5b967f90b203e558b3d02b8859430b5a01dd19f0,S.Sadeghi,@SaeSadeghi1,7/4/2022 13:11,"جرت میدن ایرانشهریها و اران و بادکوبه و شروان و نخجوان هم بر میگرده بر ایران 
توهم بشین فیلم پورنو ببین یاد خاطراتت با پنج تا بالاسریات بیافت
فعلا که الهام جون، سطح هورمونهاش بهم ریخته  یه هفته دیگه بیا ببینیم چی میگی که بهتر شدی","['@memeoffascist', '@abirashidi']",,,,1
16,5a65a1993e7982dfacbf12f2430803867fb2e627b02d2c929fe73db5ee9ed5a7,Golgoon Mihanam,@GMihanam,7/4/2022 12:15,"همان اسرائیل را میگویی که به جبران محبت کوروش بزرگ در ۲۵۰۰ سال پیش، اکنون در همکاری با استانداری بادکوبه و عردوغان نقشه تجزیه ایران میکشد و همدست اشغالگران دزد حاکم بر ایران است؟!!!!","['@KarmelMelamed', '@Khashayarbolou3']",,1,,1
17,0517b821a8990fc9ef9df7c14afe6e92e662602ef15c45bd8026289e585b8ca0,جزیره130,@aradf_ir,7/4/2022 11:27,هر وقت طورکیه و بادکوبه فدرال شد بیا با هم صحبت میکنیم لاشخور,['@tjavadi31'],,,,1
18,763cfda934a1f594bfc1f381a1383530641581b4eb9680857c2219ef995df632,Pooya,@PooyaMirzaei86,7/4/2022 10:22,سرطان شما قبیله گراها هستید که باید سریع جراحی بشید. چرا به بادکوبه و عثمانی پیشنهاد فدرالیسم نمی‌دید؟,['@tjavadi31'],,,,2
19,b3a9e206184d404eb7fb6649ba2b601b12358cfe32c28ffedcfe0d7e60528083,arka ta,@arka_ta,7/3/2022 19:19,ی چنتا واژه ازبر شدین مثل  بادکوبه و تجزیه طلب و مام میهن و پز استراتژيست بودن میگیرن همتون  مرد حسابی برو دنبال زندگیت برو دنبال ی لقمه نون  مطمئنم پول تو جیبیت  رو هنوز از بابا میگیری,['@TitGab1'],,,,
20,b939e953d904577e139eeda57d25d7592bf6648acd01204d2c384ddb902a0c76,گل آقا,@Antoni_antichap,7/3/2022 17:59,آره واقعا یک پانتورک مادرسگ کوونی هیچ هست. برو برای الهام خانوم بادکوبه ای دم تکوون بده سگ بی وطن درباره ایران دهن نجستو باز نکن.,['@hamidGoli15'],,,,
21,b44c3dc1a140d80bc204769e4488242e2616fe05596f5785ea9bdfdf854d4c64,mohsen kf,@mohsen_kesh,7/3/2022 11:10,"مردم آران و شروان در چنگال یک برادر مسعود و خواهر مریم  بیمار دیگر گرفتار هستند. فرقه ای غرب پرست که یکی پشت نام خلق به مردم ستم کردند و دیگری پشت نام مدرنیته. هر دو فرقه، مسلمان کش هردو فرقه مخالف مراجع. هردو فرقه مورد پسند صهیو نیسم جهانی.خدا شرشان کم کند.
#جمهوری_جعلی_بادکوبه",,['#جمهوری_جعلی_بادکوبه'],,4,9
22,37ae627480f45cb400f6632f59986836f7832c46a8276efc27346cca35644c3f,تیر ...غیب,@TitGab1,7/3/2022 1:44,هم اینکه تو تجزیه طلب واکنش نشان دادی نشون میده شاید جمهوری اسلامی وطن فروش باشه ولی مردم ایران عاشق ابتدای و خاک هستند نه تنها نمی‌گذاربم ایران تجزیه بشه بلکه بادکوبه بازم به مام میهن برمیگرده,['@arka_ta'],,1,,
23,02a82bf78a78691a407ff76f948413d6190a80c930b6204ec9776d08bb89a75c,آذر رخش,@Drfaustuss,7/3/2022 1:19,همین شوشی و آران و آستراخان و بادکوبه هم جزئی از ایران بزرگه بزودی پرچم خردوغانی رو گوتوزه سوخاریخ تاریح سیز کوپک,"['@AparanAtila', '@Azarabadegan111', '@karoun1925']",,,,
24,8a6355ca56322d144b02ce359efeca8a90687556e13abc2ee80a9fd30ff87bfa,reza asadzadeh,@rezaasadzadeh11,7/3/2022 0:37,ابله خودتم میدونی فقط راکت های ایرانی می بادکوبه روشخم بزنه حالا گنده گوزی کنین,"['@Alfitrk', '@ayyaaaar']",,,,2
25,359ef2445d413faf6b61be42899174daf15d8923aaf45395f7b32b03ee053521,شمیم یاس,@YasShmym,7/2/2022 23:48,حاجی حالت خوبه ؟ سرت جای نخورده؟ جمهوری اران بادکوبه و علیف شدند پایگاه اسرائیل و دارند لجن پانترکیسم را در ایران رواج می‌دهند و پانترک اللهی ها را همه جا نفوذ داده اند که مساوی است با نفوذ موساد بعد این شر و ور ها چیه حاجی ؟ به کجا چنین شتابان,['@Zarghami_ez'],,,,
26,e27a42688e5cf1a645fe59a89dd5537fefd024633e7600b6fc682fbcf73df326,babak badkoobeh بابک بادکوبه,@BbadkoobehBabak,7/2/2022 20:45,"فراموش میشوی گویی که هرگز نبوده ای.
محمود درویش",,,,,8
27,99ee141886873fa9d90067bb90958105300ee71a99e3bea2fa0f946847ad05da,Golgoon Mihanam,@GMihanam,7/2/2022 15:41,"وقتی به جنگل رسیدی اگر چهاردست وپا راه نروی توسط درندگان دریده میشوی نازنین 
هر چند با سخنت زاویه ندارم 
شما بیان این فریب خورده ناآگاه را ببین که چگونه به میهن نیاکانمان پشت کرده و چاپلوس بادکوبه شده ،همانجا که ترکمنچای از مام میهن جدایش کرد و نام پارسی آذربایجان را دزدید","['@RezaNaeimy', '@Naataaraaz']",,1,,
28,7fa06839276a3880258c1dafa3a843ce70741bac56b0ff6f5099328c79adb9d3,arian,@AvVzTc,7/2/2022 15:35,"وای وای گورخیدم .....الهام عقلی یوخ 
من که از خدامه یه غلط اضافی کنه از روش رد شیم بادکوبه رو به ایران برگردونیم",['@Bamdadirani3'],,,,4
29,dcfe48110f91efce27d93f9b052b5f31f017ee3913192c9c57f2459ede61724b,تیر ...غیب,@TitGab1,7/2/2022 14:29,وقتی رییسی میگه منابع ایران برای جهان است وقتی خامنه‌ای. و ظریف عملا جنوب و شمال به وین و روس میدن قرارداد نشان نمیدن وقتی آذربایجان و اردوغان اداره می‌کنه و پرچم بادکوبه و ترکیه اونجاست طالبان خاک ایران و گرفته اون جنگ هم ارتش شاه بود ایران تو کاغذ هست,,,1,,1
30,7c29ac90ac9902c1f75d9ae84ee847eb229d934d5334480e541a25185ce88e14,Arash,@Arash26492060,7/2/2022 13:08,ای کاش خریتی از سگ صهیونیست حاصل شه بلکه شاید بادکوبه را به اغوش وطن برگرداندیم,['@vatankhahan12'],,,,
31,b25b38dc2964f616bf415d330b3ac5c43ecfb2409ec579aa7482dcaa889601ad,علیرضا اسدی Ali Reza Asadi,@A_asadiOfficial,7/2/2022 12:54,"سلام علیکم، خیالم ابدا راحت نیست #رشته_توییت جدیدی نوشتم تا متوجه شوید چرا اینطور فکر نمی کنم، اوایل به مانند شما به بادکوبه می نگریستم اما مواردی را یافتم که خیلی خطرناکند","['@mntzr38688182', '@ishizaki01']",['#رشته_توییت'],1,,
32,279910e6783dbd8af7fac927d9ff4bae28b62a7b1d96953dc6fd36aa9fa82377,علیرضا اسدی Ali Reza Asadi,@A_asadiOfficial,7/2/2022 12:53,"چگونه می توان یک خرد فرهنگ را دفع کرد؟
پاسخ این است که فرهنگ ها بر بستر #امنیت شکل می گیرند و اگر شما تکنیک ها و تاکتیک های بهتری داشته باشید، باید از آن بهره برده، دشمن ضدفرهنگ خود را بی امنیت کنید، لازم به ذکر است که رژیم بادکوبه اکنون در امنیت کامل است! 
۶",,['#امنیت'],1,,1
33,52bb94c4495e9d1f5f20663c5661c53e2f800770e54e91e69daca75961d9a84d,卐Arya IRANBAN 𓄂𓆃,@Arya67467116,7/2/2022 10:14,"میشه شما که واقعیت میدونی بگی داستان چی بوده؟
درضمن نه تنها بادکوبه آران و شروان بلکه کل قفقاز تا اوستایی شمالی و چچنستان دربند خاک ایرانشهر بوده، و یه روزی به نام میهن برخواهند گشت","['@AlirezaGhareda6', '@R_Kadkhodazade']",,2,,
34,721248590ac2c6eac1db3cf765b29ecc91c76769142a49d19226d885be025625,mehrdad raha,@mehrdad8750,7/2/2022 8:59,"ویدئوش رو دیدم. فقط افشین آذری رو تحقیر نکرد. علنا داشت از موضع بالا، آذریهای ایرانی رو تحقیر میکرد. میگفت ما خواننده های آذریِ ایرانی رو دعوت میکنیم برناممون چون برناممون تو ایران خیلی طرفدار داره!! نه چون شما رو کسی تو اینجا میشناسه!! رفتارهای پانترکها باعث شده بادکوبه ایها",['@DarGoldan2'],,1,,9
35,fb1111229e11a97e49b227c7b1248d29bb0ecb72424a59e1eb29ab5284d79c78,⁦⁩سرباز⁦⁩,@Ehsansed1361,7/2/2022 8:16,"فردی که دستان میرزا رضا کرمانی را در زنجیر  دارد یک تریاکی است ، این تریاکی به نظر شما کیست؟این امنیه سیه چرده، پدر #رضا_شاه است که از #بادکوبه به ایران #مهاجرت کرد و مدت‌ها جزو عساکر قزاق بود. اما بعدها به علت اعتیاد به مواد مخدر 
#حقیقت_پهلوی",,"['#رضا_شاه', '#بادکوبه', '#مهاجرت', '#حقیقت_پهلوی']",2,10,45
36,f150330ce7d228d0b16311a44cc571761df09bcab992b795ed55e836d052b86f,آذر رخش,@Drfaustuss,7/2/2022 1:43,"بازی؟ کدوم بازی بزودی جدی جدی همون پرجمهای قورمساقی رو از پائین فرو میکنیم بهتون . حالا هی توهم خود خر پنداری بگیر
شما کف روی آب هم نیستید. همین بو تبریزده گوتوزه آغاج سوخاریخ سسیز اوستوراخلار و تا بادکوبه و ایران شمالی دنبالتون میکنیم","['@Sara_Ha_30', '@maryam9977m']",,1,,1
37,68b51ddd613ad9d9846902c9d3fb0420fb550d35a650d2e65cd0aeba36400da5,chashme iran,@hamid36447133,7/1/2022 21:00,"خلایق آنچه لایق
البته من کاری به این خواننده ندارم اما رفتار نژادپرستانه این مجری بادکوبه ای بسیار زشت و نشان دهنده بی پرنسیپ بودن اوست.
از آذربایجانیهای باغیرت که برای کوچکترین توهین یا توهم توهین غوغا بپا می کنند خواهشمندم پاسخی در خور به این مردک دوزاری بدهند.",['@vahid__bahman'],,,,4
38,64b161e5eccf37b7b5160cc865b5c7388ab05a08f3a9a2562dec088be6502e17,عماد,@seyedemad6,7/1/2022 16:21,"البته راست گفته 
ان شاءالله بعد الحاق بادکوبه و آران به ایران عزیز، تبریز مرکز استان آذربایجان خواهد شد.",['@MohammadIRI7'],,,,
39,042b239ce52cbe130bf5da543ee814f44aef349fcc3feac8f20f806bac4938da,هوشنگ فریادرس,@Houshan56810728,7/1/2022 15:28,وقتی یک حکومت ملی و مردمی نباشه اینگونه باید مردم ایران راتحقیر کنندکه این بدبخت بره پاچه خواری پانتورکهای وحشی تازه به دوران رسیده بادکوبه ای را بکند واینطوری جوابش رابدهند اعصابم بهم ریخت.که توسط این گشنه گداهاکه تا20سال پیش ازناموس فروشی نون میخوردنداینطورباایرانی برخوردکنند,['@freeman010'],,,,11
40,30b5b5cb117c4c548fe65a7fbe685b42b1e301d1b36adabd873a185d9fb97698,Sir Morgan Freeman,@freeman010,7/1/2022 15:06,میزان توهم مخدرهای بادکوبه به جایی رسیده که مجری به خواننده (خاک بر سر) ایرانی پس از پاچه خواری مجری و تلویزیون پتیاره بادکوبه که شما در ایران محبوبید و همه شما را میبینند میگه چون مردم ایران ما را نگاه میکنند شما را شناختند حالا پاشو برو بیرون دیگه هم برنگرد!,,,15,34,213
41,d952794c615c5e387ccc8b9c9b7355f2e28597d49bb544652f0de17011a5bce6,photo backup1,@farid2tweeter,7/1/2022 9:11,"درود بر شما ، حتی اسم کشور آذربایجان هم ایرانیست.متعلق به ایران بود و  در اصل باید بادکوبه گفته شود که تقریبا صد سال پیش با بی لیاقتی قاجار از ایران جدا و به روسیه ملحق شد.","['@Behrooz91318219', '@vahid__bahman']",,,,4
42,2360e8cdf0fecb716830976e9762a45b55282014033855638d0dfd9a8a4b1f66,مجاهد سایبری,@soldier_7_2,7/1/2022 0:40,"باکو نه 
بادکوبه",['@vahid__bahman'],,,,
43,d3d675f1b518588183c852c5e1a0b151cb06415703dcece12e694dfe67770fa8,مجاهد سایبری,@soldier_7_2,7/1/2022 0:21,"باکو نه 
بادکوبه",['@vahid__bahman'],,,,
44,13464ec1310f58e75dc89be209b5602b4f0160f1b7333933fce3aac22acdcf21,M. Karimi,@mehrikarimi1990,6/30/2022 22:54,"نه کسی نگفت. متوجه صحبتتون هم هستم. وحید بهمن ایرانشهریه و آذربایجان رو جمهوری بادکوبه میدونه که دوباره به ایران ملحق میشه.
نظر شما هم اینه که این تندرویا از دو طرف موجب زیاد شدن اختلافات و دعوای بیخود میشه",['@orumiafshar'],,1,,1
45,45ce099465747de0ef942c425630163f707f720e22c8b95b37a0cb2f9f6f97ec,البرز,@ali4march,6/30/2022 19:30,بازگشت بادکوبه به وطن اصلی یعنی ایران هدف همه ماست,['@jedaaal'],,,,
46,7efad2340a220307d4fc1d59d9b6b4c6d2bdb57a6b2a66a8900f3b867050d910,البرز,@ali4march,6/30/2022 19:21,استاندار بادکوبه,['@OrderofAlamut'],,1,,2
47,a456b6b52c4b7767548aefde0c17658a22ccb47cbd115055e5c741564aa9f521,NordMard,@Mm78577388,6/30/2022 19:04,"سفیر قبل از افشار حتی بدتر بوده، سرچ کن ببین اون تابلوی فرشی که به سفیر بادکوبه هدیه داد حتی از این کتابی که بادکوبه‌ای‌ها به وزیر ایرانی دادن تهوع آور تر بود.
این سفیرها رو سیستم و وزارت خارجه انتخاب کرده و ایراد از نفوذ و سیستمه.
 هرکی ندونه فکر میکنه اینا سفیر بادکوبه هستن.","['@ali4march', '@irangaraei', '@MohammadIRI7']",,,1,2
48,4c6f44d69defbe624397c6cdfd57c62ccd3e8085f708ff5e344f05cf2d7f11e6,NordMard,@Mm78577388,6/30/2022 18:36,"فعلا بهتره به فکر پیشگیری بود و پانترکاللهی‌های نفوذی رو از سیستم حذف کرد.به توییت افشار  سلیمانی سفیر ایران در بادکوبه که وزیر فرهنگ ایران را “وزیرتان” نام برد یه نگاهی بکنید.
متاسفانه سیستم امت گرا نطفه‌اش با چنین موجوداتی بسته شده،بهترین مثال خلخالی به عنوان اولین پانترکاللهی.","['@haj_naghi', '@AmirHos08384762']",,1,,1
49,a6275d61f6a15305c7c5583164eda00a87bb43425aca92043e0a5325d64dd815,S.Sadeghi,@SaeSadeghi1,6/30/2022 18:35,"خواب دیدی خیر باشه 
انشالا بزودی مناطق اران و شروان و بادکوبه و نخجوان در قسمت ایران شمالی هم به خاک مام  وطن برخواهد گشت
شما عثمانی پرستها هم باید برگردید صحاری مغولستان","['@duke_mhb', '@nwginw', '@all_____blue']",,1,,
50,d1da455db5bf0317ab712243c28dd6b55d1ee079b5c31e6da4248916736517bc,NordMard,@Mm78577388,6/30/2022 18:18,از وزارت خارجه‌ای که سفیرش افشار سلیمانی هست که خودش رو اهل بادکوبه میدونه و به وزیر دولت ایران میگه ‌زیرتون چه توقعی داری؟؟؟؟؟,"['@irangaraei', '@MohammadIRI7']",,1,,4
51,0dd51019ed8ccb9f351324ea990910dfa2e8873e767a91ef5484e36d4ff1452e,Arash,@Arash62168726,6/30/2022 14:42,"رئیسی به من گفت: چی گفت؟
درگوش من گفت:چی گفت؟
گفت میخوام استاندار بی کفایت بادکوبه رو عوض کنم چون خیلی بی عقله",,,,,2
52,86adae0acc774b52361bc5c5370d3b551a17e12e41bfc0ccc7dc094b64154c75,Arash,@Arash62168726,6/30/2022 13:11,درستش استانداربی کفایت بادکوبه باکو غلط هست,,,,,1
53,8b7f02e31f88bad77e99c8f7ad1f6d906fae8d112acf385b01808c0da3715a7a,1420,@Irannews1420,6/30/2022 12:36,بالاخره استاندار بادکوبه جلوی پرچم درست ایستاد ,"['@AlipoorAlishan', '@kartal_tebriz']",,2,,1
54,f584dc738fb6ebf63d2a284ad69c42775ac52313164540bf0f58895c42cea2b1,Golgoon Mihanam,@GMihanam,6/28/2022 13:03,شدت مغز شویی در آناتولی و بادکوبه وحشتناکه,['@hosseinmahmou16'],,,,1
55,4ad2614531277c351df1fa76fc718a36aea7fc0a01407add54df7d5ceaa26146,,@maryam13047634,6/28/2022 12:41,"شما بگو در مقام سفیر چه کاری جهت منافع ایران انجام دادی؟ 
اینقدر تو بادکوبه، برعلیه ایران زرزر کردن چه اعتراضی کردی؟
برعلیه استقرار داعش و صهیونیستها لب مرز ایران چه اعتراضی کردی؟
از دیوار صدا دراومد ولی از تو بجز تمجید مخالفان ایران، چیز دیگه ایی نشنیدیم
کتاب خریدنت پیشکش","['@SAMOUSAVI9', '@prolter995']",,,,
56,9b2ca0c3f439be02b250935f5be323ffb9fb74e976bf2a9558b9a861168ad0d1,chashme iran,@hamid36447133,6/28/2022 12:14,"هم ارمنستان و هم اران و بادکوبه بخشی از خاک ایران است که توسط روسها اشغال شده.
جالب اینجاست که تمام توییت های تو در مخالفت با رژیم ملایان است.
اما یغه آخوندی داری،به نامه مجلس ش.ا هم استناد میکنی!
اگر این تمایلات تجزیه طلبی نیست پس چیست؟ بادکوبه به توچه؟

#شترگاوپلنگ!",['@Afsharsoleymani'],['#شترگاوپلنگ!'],,,
57,90bc2e85c647f781a1b722033ff8f52c7559b3775b834c333df33c4122714692,arian,@AvVzTc,6/28/2022 11:59,"این همه پرچم نوعثمانی ناظهور اردوغان و بادکوبه را بر سر در حجله مادرتان بکوبید . جایگاه وطن فروشی امثال شما زباله دان تاریخ خواهد بود ...
حق پایدار میماند...
#افشارسلیمانی_وطنسیز","['@Afsharsoleymani', '@torkanpouri']",['#افشارسلیمانی_وطنسیز'],,,5
58,3f58f6548ee0412a59780165883d82f8d01f815b86174415fba9a56cf28a957f,chashme iran,@hamid36447133,6/28/2022 11:44,"نامهای تماما ایرانی کفکاز مانند؛ 
اران .بادکوبه. شوشا.نخجوان.ارس..همگی نشان از ایرانی و در پیوند بودن آن پهنه از ایران است. 
در آناتولی و اراک/عراق و آریانا و تاجیکستان نیز همین پیوند را خواهید یافت.
جایی در پهنه جهان نیست که آثار تمدن ایرانی در آن دیده نشود.
مگر کور باشید!","['@Saeiddorost', '@Hashshaashin']",,,,
59,7d50f9a90c11d0012c922bd97ce23b1315c96ea37601c41345403e80ec663ed6,babak badkoobeh بابک بادکوبه,@BbadkoobehBabak,6/28/2022 1:26,"خداوکیلی خرداد ماه تمام شد همه چیز بهتر نشد ؟ دلار نزولی شد، قرار مذاکره گذاشته شد، تیم والیبال برنده شد، رکورد دومیدانی بانوان شکسته شد.... تیر خوش بگذره #خرافات",,['#خرافات'],,,7
60,b513cc23f83fada58bff0f0bda71de3aece200bfb9db75e31ae37c336dfc32f0,Liberta,@UomoMees,6/27/2022 21:12,اگه میشناسیدش ازش برامون بنویسید. یکی از دوستان ویکیپدیایش را لینک داد. نامش مردخای کدار است. استاد دانشگاه بار-ایلان. ۲۵ سال در IDF نظامی بوده و الان در اطلاعات ارتش اسرائیل است. تخصص او دنیای عرب و به ویژه سوریه است. در قضیه بادکوبه و پانترکیسم خیلی موش می‌دواند.,['@SmartFrogy'],,1,,4
61,6523d2b66f3b9e15452667d2542573f59917e774e9e53ebd180da065dc049a2e,Liberta,@UomoMees,6/27/2022 20:53,ای کاش همین باشد اما دوستان آمارش را در آوردند. نامش مردخای کدار است. استاد دانشگاه بار-ایلان. ۲۵ سال در IDF نظامی بوده و الان در اطلاعات ارتش اسرائیل است. تخصص او دنیای عرب و به ویژه سوریه است. در قضیه جمهوری بادکوبه خیلی موش می‌دواند و روی پانترک‌های تبریز کار می‌کند.,['@OmidIrani2000'],,1,,
62,e1d5f89f6a16a7730eca82d77caeb8ebc1205cf5089a9a22e285b0fc5cd4ebec,Liberta,@UomoMees,6/27/2022 20:44,بحثی نیست. صحبت‌هایش را هم بشنوید. نامش مردخای کدار است. استاد دانشگاه بار-ایلان. ۲۵ سال در IDF نظامی بوده و الان در اطلاعات ارتش اسرائیل است. تخصص او دنیای عرب و به ویژه سوریه است. اسرائیل در قضیه جمهوری بادکوبه خیلی موش می‌دواند و روی پانترک‌های تبریز مطالعه و کار می‌کند.,['@TitGab1'],,,,5
63,a3c8d201ef003d668762a12461f457ef97da54753bc7593fab03a84356957cab,Mihanparast,@Mitraist,6/27/2022 17:32,"اران را بادکوبه ایها  آذربایجان نامیدند ،فکر کردند با حلوا حلوا گفتن دهن شیرین میشه! یکشاعر ندارند نظامی پارسی زبان را شاعر ملی کردند اما اشعارش را نمیفهمند باید ترجمه کنند! LooooooL","['@theatrikali', '@departmentS13']",,,,2
64,890882b39d5f58e2767e5612f4e7ef781f4acc8285d63fbdef71e5b305a5cb4a,ashkan razavi,@AshkanRzv,6/27/2022 15:56,"شکر زیادی خورده،گنده لات های این جماعت به درک واصل شدند. به وقتش سلاحداران ایران تا قلب بادکوبه پیش خواهندرفت.بیداری روح تاریخی ایران،یک دینامیسم غیر قابل انکاراست.",['@Qaramaleki_'],,,1,3
65,9cde33cb4a2afa51e82d725b0d371e0c3823ffc80f55892b78ef121a9423792d,mohsen kf,@mohsen_kesh,6/27/2022 15:19,کسی که که خودش رو برتر بدونه خائنه(همینک شما گفتید بیشتر از دیگر ایرانیان خدمت کرده اید). کسی از ملل ترک بگه.تو کل پیجش در حال دروغ گویی درباره زبان فارسی باشه.قجر را موفق و درخشان بدونه. خائن کسیه که یک کلام درباره جنایاتی که تو جمهوری جعلی بادکوبه به شیعیان همزبانش میشه ننویسه,"['@ztaheri', '@rezamoazenzadeh']",,1,,
66,365d4503e1744fff561ada1a44097b1bfd1def2cf041a85c302e0a423767eb54,Galesh01,@galesh01,6/27/2022 14:45,"پسر بادکوبه رو هم آسیمیله کردن. آدم اعصابش خرد میشه.
اون زمان چقدر عثمانی و ترکیه از اینا حمایت کرد. رسماً نیرو فرستاد اونجا بعد از فروپاشی روسیه تزاری",['@AmiR6riR'],,1,,3
67,2e158d5b9986bac92696b70a4cb9a3ebb5fd8d1ef2e7ace2fc2666853a49de8f,امیر شریر,@AmiR6riR,6/27/2022 14:42,همین زمان میرزا در روزنامه‌ی جنگل بادکوبه رو تالش معرفی کردن و به حزب مساوات اخطار میدن بادکوبه و لنکران تالش نشین تورک نیست,['@galesh01'],,1,1,5
